,Material,Created On,Created By,Last Change,Changed By,Compl. maint. status,Maintenance status,DF at client level,Material Type,Industry,Material Group,Old material number,Base Unit of Measure,Order Unit,Document,Document type,Doc. Version,Page format,Document change no.,Page number,Number of sheets,Prod./insp. memo,Page format.1,Size/dimensions,Basic material,Industry Std Desc.,Lab/Office,Purchasing value key,Gross Weight,Net Weight,Unit of Weight,Volume,Volume Unit,Container reqmts,Storage conditions,Temp. conditions,Low-Level Code,Transportation Group,Haz. material number,Division,Competitor,EAN number,Number of GR slips,Procurement rule,Source of supply,Season,Label type,Label form,Field deactivated,EAN/UPC,EAN Category,Length,Width,Height,Unit of Dimension,Product Hierarchy,Stock Transfer Net Change Costing,CAD Indicator,QM proc. active,Allowed pkg weight,Unit of weight,Allowed pkg volume,Volume unit,Excess wt tolerance,Excess volume tol.,Variable Purchase Order Unit,Revision Level Assgd,Material is configurable,Batch management,Packaging mat. type,Maximum level,Stackability factor,Matl Grp Pack.Matls,Authorization Group,Valid From,Valid to,Season Year,Price Band Category,With empties BOM,Ext. Material Group,Cross-plant CM,Material Category,Co-product,Follow-up material,Pricing Ref. Matl,X-plant matl status,X-distr.chain status,Valid from,Valid from.1,Tax classification,Catalog profile,Min. Rem. Shelf Life,Total shelf life,Storage percentage,Content unit,Net contents,ComparisonPriceUnit,Labeling matl grpg,Gross contents,Conversion Method,Internal object no.,Environmentally rlvt,Product allocation,Pricing profile,Qual.f.FreeGoodsDis.,Manufacturer Part No.,Manufacturer,Int. material number,Mfr Part Profile,Units of meas. usage,Rollout,DG indicator profile,Highly viscous,In bulk/liquid,Serialization level,Closed,Appr.batch rec. req.,Assign effect. vals,Material completion level,Period Ind. for SLED,Rounding rule SLED,Product Composition,Gen. item cat. grp,Logistical variants,Material is locked,Indicator for relevance in CM,Assortment List Type,Expiration Date,EAN Variant,Generic Material,Reference matl for packing,GDS-Relevant,Origin Acceptance,Standard HU Type,Pilferable,WH Storage Condition,WH Material Group,Handling Indicator,Rel. for HS,Handling Unit Type,Varb. Tare Weight,Maximum Capacity,Overcapacity Toler.,Max. Pack. Length,Max. Pack. Width,Max. Pack. Height,Unit of Measurement,Country of origin,Material freight grp,Quarant. Per.,Quarantine Time Unit,Quality Inspection Group,Serial No. Profile,Form Name,Logistics Unit of Measure,Material Is a CW Material,CW Profile for CW Quantity,Catch Weight Tolerance Group,Adjustment Profile (Merchandise Distr.),Intellectual Property,Variant Price Allowed,Medium,Physical Commodity,Cont. Non-Textile Parts of Animal Origin,Textile Composition Maintenance Active,Segmentation Structure,Segmentation Strategy,Segmentation Status,Segmentation Strategy Scope,Segmentation Relevant,ANP Code,Fashion Attribute 1,Fashion Attribute 2,Fashion Attribute 3,Season Usage,Season Active in Inventory Management,Material Conv. ID,Protected Species Management Code,Loading Units,Loading Unit Group,Structure Category,Tolerance Type ID,Counting Group,DSD Grouping,Tilting Allowed,No Stacking,Only Bottom Layer,Only Top Layer,Stacking Factor,Load without PKM,PKM Overhang Depth,PKM Overhang Width,Max. Stacking Height,Min. Stacking Height,Max.StackH Tolerance,No. Mat / Closed PKM,VSO Unit of Measure,Closed PKM Required,Packaging Code,DG Packaging Status,Material Condition Mgmt,Return Code,Return to Logistics Level,NATO Item ID Number,Spare Part Class Code,Form-Fit-Function class,Supersession chain number,Creation Status,Int. Char. Number,Int. Char. Number.1,Int. Char. Number.2,Color,Main Size,Second Size,Free Charact. Value,Care Code,Brand,Component 1,Percentage Share 1,Component 2,Percentage Share 2,Component 3,Percentage Share 3,Component 4,Percentage Share 4,Component 5,Percentage Share 5,Fashion Grade,Serialization Type,Synchronization Active,Last Synchronization Time,Indicator Changed Since Integration,Profile Relevant Country,Product Category,catalog,Strength / Presentation,Grade,Pack Size,Time,Material Description,Material description,Purchase Order Text
23,680000053,2014-04-10,BATCH_MM,2024-04-01,AKSNAG,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T1,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,AMBER BOTTLE 30ml,AMBER BOTTLE 30ML,AMBER BOTTLE 30ml
24,680000056,2014-04-10,BATCH_MM,2022-12-22,KULAAR,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,"Cat#W216948, Qty/case;24 nos",,,0,00:00:00,AMBER BOTTLE 250 ml,AMBER BOTTLE 250 ML,"AMBER BOTTLE 250 ml, Cat#W216948, Qty/case;24 nos"
25,680000072,2014-04-10,BATCH_MM,2025-02-19,GOWTRA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,9000589-2,NOS,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,,,10.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,JERRY CAN 10 ltr capacity,JERRY CAN 10 LTR CAPACITY,JERRY CAN 10 ltr capacity
26,680000073,2014-04-10,BATCH_MM,2025-02-19,GOWTRA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,9000589-4,NOS,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,,,3.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,JERRY CAN 5 ltr capacity,JERRY CAN 5 LTR CAPACITY,JERRY CAN 5 ltr capacity
27,680000078,2014-04-10,BATCH_MM,2024-12-20,GOWTRA,KDELBSVQGCZXP,KDELBSVQGCP,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,,0,0,KG,0,,,Z1,,10.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,09:12:35,LDPE BAGS 2 KGS,LDPE BAGS 2 KGS,LDPE BAGS 2 KGS
28,680000079,2014-04-10,BATCH_MM,2024-12-20,GOWTRA,KDELBSVQGCZXP,KDELBSVQGCP,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,,0,0,KG,0,,,Z1,,13.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,22:30:18,LDPE BAGS 5 KGS,LDPE BAGS 5 KGS,LDPE BAGS 5 KGS
29,680000080,2014-04-10,BATCH_MM,2024-07-16,MANJUL,KDELBSVQGCZXP,KDELBSVQGCP,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,Z1,,14.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,09:13:06,LDPE BAGS 10 KGS,LDPE BAGS 10 KGS,LDPE BAGS 10 KGS
30,680000081,2014-04-10,BATCH_MM,2024-07-16,MANJUL,KDELBSVQGCZXP,KDELBSVQGCP,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,,0,0,KG,0,,,Z1,,13.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,LDPE BAGS 1 KGS,LDPE BAGS 1 KGS,LDPE BAGS 1 KGS
31,680000082,2014-04-10,BATCH_MM,2024-11-25,PRATHVS,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,Z1,,13.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,LDPE BAGS 25 KGS,LDPE BAGS 25 KGS,LDPE BAGS 25 KGS
32,680000083,2014-04-10,BATCH_MM,2024-06-28,S_FFID_QM,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,Z1,,13.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,LDPE BAGS 50 KGS,LDPE BAGS 50 KGS,LDPE BAGS 50 KGS
33,680000084,2014-04-10,BATCH_MM,2024-01-23,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,T2,,13.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,1.0,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,LDPE BAGS 100 KGS,LDPE BAGS 100 KGS,LDPE BAGS 100 KGS
34,680000092,2014-04-10,BATCH_MM,2025-02-17,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,HDPE BOTTLE 60mL without polypropylene C,HDPE BOTTLE 60ML WITHOUT POLYPROPYLENE C,HDPE BOTTLE 60mL without polypropylene CRC cap
35,680000093,2014-04-10,BATCH_MM,2024-10-23,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,9001092-17,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,18:03:48,HDPE BOTTLE 75 cc/38mm,HDPE BOTTLE 75 CC/38MM,HDPE BOTTLE 75 cc/38mm
36,680000094,2014-04-10,BATCH_MM,2022-12-22,KULAAR,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,3.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,HDPE BOTTLE 500 ML,HDPE BOTTLE 500 ML,HDPE BOTTLE 500 ML
37,680000095,2014-04-10,BATCH_MM,2024-04-10,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T1,,3.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,16:07:02,HDPE BOTTLE 1000 ML,HDPE BOTTLE 1000 ML,HDPE BOTTLE 1000 ML
38,680000097,2014-04-10,BATCH_MM,2024-10-19,SHRIKA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,HDPE BOTTLE 40 cc/33mm,HDPE BOTTLE 40 CC/33MM,HDPE BOTTLE 40 cc/33mm
39,680000098,2014-04-10,BATCH_MM,2024-04-10,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z004,,KG,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,6.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,16:05:54,LDPE BAG - 250 g,LDPE BAG - 250 G,LDPE BAG - 250 g
40,680000104,2014-04-10,BATCH_MM,2024-05-17,PRATHVS,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,DESSICANT SORB-IT CANISTER (1 GRAM),DESSICANT SORB-IT CANISTER (1 GRAM),DESSICANT SORB-IT CANISTER (1 GRAM)
41,680000123,2014-04-10,BATCH_MM,2024-07-23,MANJUL,KDELBSVQGCZXP,KDELBSVQGCP,,ZVRP,P,Z005,9001850-1,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,"CABLE TIE 4""","CABLE TIE 4""",CABLE TIE 4''
42,680000124,2014-04-10,BATCH_MM,2023-12-28,VINAKUMA,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,9001850-2,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,"CABLE TIE 6""","CABLE TIE 6""",CABLE TIE 6''
43,680000125,2014-04-10,BATCH_MM,2022-12-22,KULAAR,KDELBSVQGCZX,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,"CABLE TIE 8""","CABLE TIE 8""",CABLE TIE 8''
44,680000126,2014-04-29,BATCH_MM,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,9000022-7,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,DEEP CHILL CONTAINER(40x40x40) cm Diamit,DEEP CHILL CONTAINER(40X40X40) CM DIAMIT,DEEP CHILL CONTAINER(40x40x40) cm Diamiter
45,680000138,2014-05-01,BATCH_PPM2,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,9000080-62,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,"Cat#W224612, Qty/case;72 Nos",,,0,00:00:00,AMBER BOTTLE 20 ML,AMBER BOTTLE 20 ML,"AMBER BOTTLE 20 ML, Cat#W224612, Qty/case;72 Nos"
46,680000153,2014-05-01,BATCH_PPM2,2024-07-29,VINAKUMA,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,,KG,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,T2,,8.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,LDPE BAGS 5kg SIZE (Black colour),LDPE BAGS 5KG SIZE (BLACK COLOUR),LDPE BAGS 5kg SIZE (Black colour)
47,680000157,2014-05-01,BATCH_PPM2,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,9000863,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T1,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,HDPE 4L SQUARE WIDE MOUTH BOTTLES,HDPE 4L SQUARE WIDE MOUTH BOTTLES,HDPE 4L SQUARE WIDE MOUTH BOTTLES
48,680000162,2014-05-01,BATCH_PPM2,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,9001609-6,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,,1,,54,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,CRC CAPS28mm CRC closures,CRC CAPS28MM CRC CLOSURES,CRC CAPS28mm CRC closures
49,680000163,2014-05-01,BATCH_PPM2,2024-10-23,VINAKUMA,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,CRC CAPS38mm CRC closures,CRC CAPS38MM CRC CLOSURES,CRC CAPS38mm CRC closures
50,680000188,2014-08-12,LAKSGOP,2024-05-17,PRATHVS,KDELBSVQGZXC,KDELBSVQGC,,ZVRP,P,Z005,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,T2,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,33mm SecuRx closure,33MM SECURX CLOSURE,33mm SecuRx closure
